subject,trial,item,dimension,test_form,distractor,choice,accuracy,y_hat,y_pred,pwaic_u,pwaic_c,louo,loco,k_u,k_c
0374obg53yvd969wid8t8a71,16,29,7,1,md,1.0,0.0,0.7742,0.227795031865063,0.2231166027742213,0.15513137212482192,-1.7038419794358681,-7.918297910750805,0.11373955557004653,0.1654812432775209
03i65ytrhnqf85c2lvnzb2ov,1,28,2,1,md,1.0,0.0,0.5915,0.41825265742384954,0.1009081939778216,0.17447519876157921,-0.9733428410949898,-10.108686078589262,0.2280318130035756,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,2,20,2,2,pd,0.0,1.0,0.8189,0.8253251347319025,0.01061016523370772,0.17447519876157921,-0.20262425625148772,-10.108686078589262,0.19861108399021832,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,3,61,2,2,pd,0.0,1.0,0.8198,0.8140863542950814,0.01171607924874265,0.17447519876157921,-0.21744504419382515,-10.108686078589262,0.20713941562411425,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,4,70,2,1,md,0.0,1.0,0.8503,0.8474604265910679,0.008425498103798001,0.17447519876157921,-0.173964553383259,-10.108686078589262,0.20363787858658916,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,5,15,3,2,pd,0.0,1.0,0.7159,0.7183606761059207,0.02476704703663942,0.17447519876157921,-0.35565928734244423,-10.108686078589262,0.09456528911667736,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,6,34,3,1,md,2.0,0.0,0.3307,0.6680118488416943,0.03421347185806331,0.17447519876157921,-0.4378996120458538,-10.108686078589262,0.18488369518012782,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,7,77,3,1,md,0.0,1.0,0.653,0.6555606235023722,0.03587276627778206,0.17447519876157921,-0.45829012421456916,-10.108686078589262,0.1263104802617186,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,8,69,3,2,pd,0.0,1.0,0.8614,0.8632486904280248,0.006719054104658602,0.17447519876157921,-0.1537861124607769,-10.108686078589262,0.15808037353278565,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,9,72,4,1,md,1.0,0.0,0.3641,0.6424490120753981,0.03913772365253958,0.17447519876157921,-0.4818558273308806,-10.108686078589262,0.21382625677258077,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,10,42,4,2,pd,0.0,1.0,0.5626,0.565473702149075,0.055732539232675626,0.17447519876157921,-0.6261068654270616,-10.108686078589262,0.077401685530774,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,11,52,5,2,pd,3.0,0.0,0.5242,0.47172607243119846,0.08290093447802482,0.17447519876157921,-0.8347555711376575,-10.108686078589262,0.15438940116401878,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,12,59,5,1,md,0.0,1.0,0.161,0.16334612202382037,0.21062327424298333,0.17447519876157921,-2.0229358292824724,-10.108686078589262,0.1280572904027453,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,13,54,6,1,md,3.0,0.0,0.1951,0.7985951268219909,0.013613042797501146,0.17447519876157921,-0.23856781445035757,-10.108686078589262,0.09512561067819242,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,14,76,5,2,pd,0.0,1.0,0.5857,0.5863151390553466,0.049914504419069625,0.17447519876157921,-0.5840298829641828,-10.108686078589262,0.0672056964597368,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,15,45,7,1,md,3.0,0.0,0.5614,0.44293485962358253,0.09570448907675468,0.17447519876157921,-0.910684147653603,-10.108686078589262,0.19299168671663025,0.2167156985744701
03i65ytrhnqf85c2lvnzb2ov,16,29,7,2,pd,2.0,0.0,0.7219,0.276780564614393,0.16483901941515355,0.17447519876157921,-1.4498807139085876,-10.108686078589262,0.1976750362791747,0.2167156985744701
06hmew4su9ph9i5gigwdmwr4,1,47,2,2,md,1.0,0.0,0.5554,0.4477675224288815,0.11093233730029621,0.15363693228777942,-0.9156979604533575,-8.10491443286617,0.11646038580531562,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,2,20,2,1,pd,0.0,1.0,0.928,0.9298447060752838,0.0018858426128926854,0.15363693228777942,-0.07462484883092557,-8.10491443286617,0.03545138291208943,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,3,50,2,1,pd,2.0,0.0,0.9444,0.05934412689035755,0.32908926002319355,0.15363693228777942,-3.1535256490320585,-8.10491443286617,0.20621101472479925,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,4,71,2,2,md,0.0,1.0,0.9297,0.9304826398062945,0.0018853579378409176,0.15363693228777942,-0.073938673543676,-8.10491443286617,0.20923549538375297,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,5,34,3,2,md,0.0,1.0,0.625,0.6327010119819605,0.044404992920026407,0.15363693228777942,-0.5023142032812498,-8.10491443286617,0.1132885667424054,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,6,15,3,1,pd,0.0,1.0,0.8767,0.8756388512301031,0.005636843453028493,0.15363693228777942,-0.1384461029192927,-8.10491443286617,0.0789385226401751,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,7,16,4,2,md,0.0,1.0,0.8661,0.8670941507507246,0.006448954586885168,0.15363693228777942,-0.14906700415444085,-8.10491443286617,0.091460187925638,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,8,56,3,1,pd,0.0,1.0,0.8471,0.845883405591777,0.008367546911449862,0.15363693228777942,-0.1757569872484659,-8.10491443286617,0.08423964879130702,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,9,60,4,2,md,0.0,1.0,0.6823,0.6789465414320819,0.0349010548493362,0.15363693228777942,-0.42226254059541013,-8.10491443286617,0.08619015472828863,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,10,40,4,1,pd,0.0,1.0,0.8338,0.8290406072603455,0.01051150903426167,0.15363693228777942,-0.19802935010824996,-8.10491443286617,0.13947011185066094,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,11,59,5,2,md,3.0,0.0,0.3994,0.592313774921715,0.06296284086877206,0.15363693228777942,-0.5872918037274673,-8.10491443286617,0.11176846030475658,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,12,52,5,1,pd,0.0,1.0,0.758,0.7540112800332952,0.020420150657983017,0.15363693228777942,-0.3028259764427883,-8.10491443286617,0.05926022776982217,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,13,64,6,2,md,0.0,1.0,0.7028,0.7039637812642221,0.029524228968578554,0.15363693228777942,-0.3806416893446283,-8.10491443286617,0.01786102910641505,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,14,44,6,1,pd,0.0,1.0,0.5824,0.5756147950016304,0.05962259729580983,0.15363693228777942,-0.6121522150554082,-8.10491443286617,0.11427443917965042,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,15,35,8,2,md,0.0,1.0,0.7102,0.7149760657671287,0.027236788704825012,0.15363693228777942,-0.3628338363285142,-8.10491443286617,0.10945535993651859,0.20176551638191426
06hmew4su9ph9i5gigwdmwr4,16,29,7,1,pd,0.0,1.0,0.8779,0.8785237717316495,0.005382232048708008,0.15363693228777942,-0.1349003733826475,-8.10491443286617,0.030933199266023267,0.20176551638191426
06ul9f2coolrse6pnzjrdmbc,1,25,2,1,pd,0.0,1.0,0.9321,0.9343313870312299,0.001804293233181214,0.11522715685220064,-0.06972966097011124,-7.418551265321499,0.07650813310286429,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,2,22,2,2,md,0.0,1.0,0.8176,0.8086756070619374,0.012644819844986778,0.11522715685220064,-0.22504057693478074,-7.418551265321499,0.1571569456480129,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,3,70,2,1,pd,0.0,1.0,0.9592,0.9576785492024915,0.0007580400521750421,0.11522715685220064,-0.044001390284426734,-7.418551265321499,-0.03417485236868602,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,4,50,2,2,md,0.0,1.0,0.8653,0.8689238532897663,0.0061187520653404074,0.11522715685220064,-0.14662791714801493,-7.418551265321499,0.001829189253651645,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,5,31,3,1,pd,0.0,1.0,0.8538,0.854249633720413,0.007592856946485854,0.11522715685220064,-0.16513856017102668,-7.418551265321499,0.13286178426236345,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,6,11,3,2,md,0.0,1.0,0.5665,0.5654715727421131,0.06234108535454273,0.11522715685220064,-0.6326358728949302,-7.418551265321499,0.055630377313312405,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,7,56,3,2,md,2.0,0.0,0.5801,0.4248262736934202,0.10859257770489257,0.11522715685220064,-0.965408543905296,-7.418551265321499,0.036509557735527484,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,8,17,4,1,pd,0.0,1.0,0.7713,0.7696977690573611,0.018178067786156906,0.11522715685220064,-0.2799854285950687,-7.418551265321499,0.07070841505918499,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,9,73,4,1,pd,0.0,1.0,0.7422,0.7425825224135757,0.021487880389855663,0.11522715685220064,-0.3191705471422779,-7.418551265321499,-0.02893615197163657,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,10,53,4,2,md,3.0,0.0,0.4556,0.5431848846169968,0.0708481686644431,0.11522715685220064,-0.6817652327234462,-7.418551265321499,0.141342091335178,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,11,80,4,2,md,0.0,1.0,0.5592,0.5554585271890712,0.06533380169061646,0.11522715685220064,-0.6535935957512873,-7.418551265321499,0.0849114291256734,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,12,67,5,1,pd,0.0,1.0,0.9216,0.9182722607785001,0.0025910262092066864,0.11522715685220064,-0.08785520835503391,-7.418551265321499,0.19818042892156068,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,13,55,6,1,pd,0.0,1.0,0.8552,0.8593333502866338,0.007139656512987044,0.11522715685220064,-0.15875236965612594,-7.418551265321499,0.10391961043557973,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,14,46,6,2,md,1.0,0.0,0.5724,0.4248520906645279,0.10857101942747881,0.11522715685220064,-0.9651397286193966,-7.418551265321499,0.16871747505024387,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,15,24,7,2,md,0.0,1.0,0.4642,0.4583930188194028,0.09472798315069786,0.11522715685220064,-0.8750444552916345,-7.418551265321499,0.04817221782828802,0.11380045553483331
06ul9f2coolrse6pnzjrdmbc,16,78,7,1,pd,1.0,0.0,0.6272,0.36839708129969506,0.12982458289873153,0.11522715685220064,-1.1292307417793594,-7.418551265321499,0.1988189423944347,0.11380045553483331
08p6c81b1uflp82myo5nw9dl,1,19,2,1,md,0.0,1.0,0.5409,0.5270527757468558,0.07110910981865158,0.12764903429100133,-0.711903191642973,-8.1212134712287,0.053831625512027755,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,2,25,2,2,pd,0.0,1.0,0.8972,0.8944356306997407,0.004356226301546724,0.12764903429100133,-0.1159253561753939,-8.1212134712287,0.14135694425143497,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,3,70,2,2,pd,0.0,1.0,0.9332,0.9307262427900114,0.001932632928440436,0.12764903429100133,-0.0737247580693694,-8.1212134712287,0.19636365152465812,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,4,61,2,1,md,0.0,1.0,0.7793,0.7825494308792761,0.016497250833585345,0.12764903429100133,-0.26174774431408565,-8.1212134712287,0.016743254089490123,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,5,27,3,2,pd,3.0,0.0,0.6933,0.2966572919756948,0.1580492493600959,0.12764903429100133,-1.3735113715547573,-8.1212134712287,0.0706800235139407,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,6,18,3,1,md,3.0,0.0,0.452,0.5489672751696109,0.06423521886890399,0.12764903429100133,-0.6643667907588,-8.1212134712287,0.1415808198113932,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,7,16,4,2,pd,0.0,1.0,0.9132,0.9127662683081748,0.0029629913282365303,0.12764903429100133,-0.09424234885757876,-8.1212134712287,0.15361117415179226,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,8,69,3,1,md,0.0,1.0,0.737,0.7375859649436907,0.022367489750094973,0.12764903429100133,-0.3268087206234238,-8.1212134712287,0.04824022075212977,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,9,42,4,1,md,3.0,0.0,0.4763,0.5257249778433923,0.07359124083586634,0.12764903429100133,-0.7170022735619916,-8.1212134712287,0.03949703476048734,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,11,63,5,2,pd,2.0,0.0,0.4571,0.5324384949902097,0.06932034224571101,0.12764903429100133,-0.7001724240350846,-8.1212134712287,0.22890177307892673,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,12,26,5,1,md,2.0,0.0,0.2799,0.7219598584401038,0.026472289519034103,0.12764903429100133,-0.35239136104504,-8.1212134712287,0.1386684454627057,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,13,36,6,1,md,2.0,0.0,0.427,0.5722898276057555,0.058416388846222696,0.12764903429100133,-0.6169133627060663,-8.1212134712287,0.15911750704129513,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,14,54,6,2,pd,0.0,1.0,0.5139,0.5147735373872909,0.07402957222557202,0.12764903429100133,-0.7383100160716669,-8.1212134712287,-0.008867055977589931,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,15,35,8,2,pd,0.0,1.0,0.5677,0.5665609926455203,0.058349762903542525,0.12764903429100133,-0.6267374372063834,-8.1212134712287,0.03224368573651577,0.1244111364439373
08p6c81b1uflp82myo5nw9dl,16,29,7,1,md,0.0,1.0,0.5285,0.5288577198433023,0.06925429194320071,0.12764903429100133,-0.7065767288788791,-8.1212134712287,0.09818294899789529,0.1244111364439373
0989ahmna9dulp8bxcoynys0,1,28,2,1,md,0.0,1.0,0.6534,0.6511010878312329,0.036988803000696964,0.14421011513237844,-0.4662328239904401,-8.957964291907027,0.09876539344578011,0.15904479736343002
0989ahmna9dulp8bxcoynys0,2,20,2,2,pd,0.0,1.0,0.8647,0.8647747137459999,0.006300877080140873,0.14421011513237844,-0.15160017875223986,-8.957964291907027,0.15558176982323724,0.15904479736343002
0989ahmna9dulp8bxcoynys0,3,10,3,1,md,0.0,1.0,0.7134,0.7191381798011119,0.023464578302323395,0.14421011513237844,-0.35324758496099307,-8.957964291907027,0.12861106230699848,0.15904479736343002
0989ahmna9dulp8bxcoynys0,4,50,2,2,pd,0.0,1.0,0.8852,0.8842931081699942,0.004778619007487997,0.14421011513237844,-0.1277525090649032,-8.957964291907027,0.07308236422702338,0.15904479736343002
0989ahmna9dulp8bxcoynys0,5,18,3,2,pd,0.0,1.0,0.7238,0.7275514040816797,0.0238296925829039,0.14421011513237844,-0.3419917380703019,-8.957964291907027,0.05166988431979874,0.15904479736343002
0989ahmna9dulp8bxcoynys0,6,31,3,1,md,1.0,0.0,0.5726,0.43038876217985134,0.10231552261530004,0.14421011513237844,-0.9461075378525461,-8.957964291907027,0.047214274943044074,0.15904479736343002
0989ahmna9dulp8bxcoynys0,7,77,3,1,md,2.0,0.0,0.7109,0.28116692410861555,0.1574366614529514,0.14421011513237844,-1.4270427734632438,-8.957964291907027,0.20576577799373774,0.15904479736343002
0989ahmna9dulp8bxcoynys0,8,69,3,2,pd,0.0,1.0,0.8976,0.8951197389648945,0.003977063205326867,0.14421011513237844,-0.11478066445046053,-8.957964291907027,0.13691074893593752,0.15904479736343002
0989ahmna9dulp8bxcoynys0,9,42,4,2,pd,0.0,1.0,0.6363,0.6358031554850481,0.040743007537983544,0.14421011513237844,-0.49375560722000955,-8.957964291907027,0.08467231980913154,0.15904479736343002
0989ahmna9dulp8bxcoynys0,10,60,4,1,md,0.0,1.0,0.4485,0.4508283751875721,0.08692151120200094,0.14421011513237844,-0.8838344283526531,-8.957964291907027,0.025220041467621496,0.15904479736343002
0989ahmna9dulp8bxcoynys0,11,59,5,1,md,1.0,0.0,0.2116,0.7911493960397012,0.014887116980828247,0.14421011513237844,-0.24921188873567424,-8.957964291907027,0.009013005304004344,0.15904479736343002
0989ahmna9dulp8bxcoynys0,12,52,5,2,pd,0.0,1.0,0.6019,0.6004434991828275,0.0468003011102862,0.14421011513237844,-0.5570574683435208,-8.957964291907027,0.06406297756619847,0.15904479736343002
0989ahmna9dulp8bxcoynys0,13,44,6,2,pd,3.0,0.0,0.3989,0.6006457887521969,0.05176193071383677,0.14421011513237844,-0.5619248547759366,-8.957964291907027,0.14623533814723344,0.15904479736343002
0989ahmna9dulp8bxcoynys0,14,64,6,1,md,3.0,0.0,0.4872,0.5200837044065012,0.07084533846285397,0.14421011513237844,-0.7250426340350824,-8.957964291907027,0.06439906656648567,0.15904479736343002
0989ahmna9dulp8bxcoynys0,15,24,7,2,pd,3.0,0.0,0.5899,0.40660392649760196,0.10702896059150158,0.14421011513237844,-1.0075871162989358,-8.957964291907027,0.24911908569598973,0.15904479736343002
0989ahmna9dulp8bxcoynys0,16,45,7,1,md,0.0,1.0,0.6339,0.6280736067537878,0.04153471671903222,0.14421011513237844,-0.5067711903078269,-8.957964291907027,-0.08389432661381539,0.15904479736343002
0cuzisrtq2cdt8h5b4myuyfg,1,22,2,2,md,0.0,1.0,0.9065,0.9056895293181271,0.003852858545756706,0.15429109705014155,-0.10291699089328787,-3.440525053067301,0.1280603221601663,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,2,39,2,1,pd,0.0,1.0,0.854,0.8527592943530293,0.009393202321399313,0.15429109705014155,-0.16869951245671722,-3.440525053067301,0.1254354014620219,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,3,71,2,1,pd,0.0,1.0,0.9384,0.9407265727714208,0.0016299621849313127,0.15429109705014155,-0.06273433512853543,-3.440525053067301,0.1580634044444224,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,4,61,2,2,md,0.0,1.0,0.9451,0.9459295789569878,0.0013622932100987562,0.15429109705014155,-0.056950686495572,-3.440525053067301,0.13648540121577862,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,5,15,3,2,md,0.0,1.0,0.8574,0.8625268969608801,0.007801443645625582,0.15429109705014155,-0.1557093900122979,-3.440525053067301,0.13047602691469878,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,6,31,3,1,pd,0.0,1.0,0.9308,0.9304777921898767,0.0021790981795494144,0.15429109705014155,-0.07423854523692697,-3.440525053067301,0.1756697119387639,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,7,17,4,1,pd,0.0,1.0,0.883,0.8833941765185515,0.005919742678388382,0.15429109705014155,-0.12991904489477513,-3.440525053067301,0.18093482846147335,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,8,69,3,2,md,0.0,1.0,0.9306,0.9314052720237651,0.002067786183986652,0.15429109705014155,-0.07313044812444147,-3.440525053067301,0.21397045409110338,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,9,53,4,2,md,1.0,0.0,0.6511,0.34587995199301474,0.186578335565512,0.15429109705014155,-1.2513461773969148,-3.440525053067301,0.2813096176804369,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,10,73,4,1,pd,0.0,1.0,0.8635,0.866689930475692,0.007681998758778071,0.15429109705014155,-0.15077617621281725,-3.440525053067301,0.12286273538034721,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,11,63,5,1,pd,0.0,1.0,0.7678,0.7656249260041961,0.022990988401523815,0.15429109705014155,-0.29017046076819675,-3.440525053067301,0.20751058230010272,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,12,80,4,2,md,0.0,1.0,0.7342,0.7373631735971465,0.028841013687245946,0.15429109705014155,-0.33376604371335716,-3.440525053067301,0.21561776339080607,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,13,76,5,2,md,0.0,1.0,0.7461,0.7465302765813107,0.02579173777003512,0.15429109705014155,-0.3182391153719113,-3.440525053067301,0.18315460911503184,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,14,54,6,1,pd,0.0,1.0,0.7952,0.7982290426266514,0.016787371354581963,0.15429109705014155,-0.24220423303345662,-3.440525053067301,0.14838756831404826,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,15,30,7,2,md,0.0,1.0,0.8883,0.885124686966861,0.005650540905614791,0.15429109705014155,-0.1276888656401347,-3.440525053067301,0.2001013829397062,0.35874917850279686
0cuzisrtq2cdt8h5b4myuyfg,16,45,7,1,pd,0.0,1.0,0.9348,0.935364657158879,0.001890603235256748,0.15429109705014155,-0.06871144658688166,-3.440525053067301,0.14865905064280543,0.35874917850279686
0fselly2tqqo5o2nhqub0t9c,1,25,2,2,md,0.0,1.0,0.9145,0.9164698421497793,0.0025936480277442444,0.12671031977430078,-0.08982216819397415,-7.1717087599842095,0.1071944501310299,0.20595036220224155
0fselly2tqqo5o2nhqub0t9c,2,6,2,1,md,0.0,1.0,0.8455,0.8481128293465947,0.008325893523378309,0.12671031977430078,-0.17308510764954121,-7.1717087599842095,0.11098486354558362,0.20595036220224155
0fselly2tqqo5o2nhqub0t9c,3,50,2,1,pd,0.0,1.0,0.9346,0.9331938284435876,0.001732144092627499,0.12671031977430078,-0.07087563656546081,-7.1717087599842095,0.09870249462064358,0.20595036220224155
